nearest_distance,type
634.5571698627309,library
777.927889447206,library
999.8827317064889,library
733.4304009236283,library
812.2878099888322,library
495.99845436363915,library
840.2611795301959,library
767.5825954811094,library
688.7520190728192,library
634.5571698627309,library
1060.6615663607674,library
938.4740192562986,library
841.5033292365008,library
749.4529939265061,library
677.9484433267608,library
1270.1106230478804,library
1232.26592132811,library
1256.0079951190173,library
881.375589743873,library
2174.453579451088,library
1011.0564841303774,library
2084.0017156090425,library
1762.0601690664837,library
1437.102023647672,library
1216.4900925900552,library
1966.2444402269048,library
1398.1087046656428,library
1398.1087046656428,library
2063.705334377498,library
1556.0278717902493,library
2104.3731117862953,library
1605.778082594538,library
1844.6541494432568,library
1541.4144032960307,library
2300.8442401752172,library
833.4113145372196,library
516.4343934849051,library
726.2818095312699,library
1255.9407207016275,library
1516.891074191244,library
610.924907313487,library
502.253708625841,library
659.4648376428391,library
785.9126405075968,library
659.4648376428391,library
552.0786886469598,library
726.2818095312699,library
960.5259726212115,library
909.6261432198315,library
1311.1999336277152,library
1407.8028336407795,library
1199.036105193041,library
1108.8391553879414,library
934.1787646313248,library
915.0469368890865,library
2798.4181258897324,library
860.9279263374713,library
840.5108020767453,library
717.8570633416972,library
1957.0956184779216,library
502.722640679663,library
502.722640679663,library
783.5523811962975,library
717.8570633416972,library
1155.5835065019435,library
1012.5384533364828,library
746.5923778141948,library
761.3177480595363,library
825.5493580664735,library
905.6490659502516,library
876.1584044864273,library
1156.411901950062,library
893.7168640330353,library
978.3441974243857,library
858.4893198460494,library
1060.6615663607674,library
1792.0363557619878,library
869.8996566116384,library
685.2978489621748,library
4330.925099768863,library
1132.6980072789142,library
897.3313340421424,library
2897.400269304208,library
1722.3491545213055,library
1630.0964198435645,library
2680.192025012167,library
1877.5022619079086,library
810.651052135578,library
910.8438420274914,library
810.651052135578,library
821.9874067881425,library
566.4529331596202,library
716.193946009348,library
938.2183479357813,library
803.4577812563887,library
561.789068413972,library
693.8212729207684,library
1123.2984104493994,library
1432.556390204832,library
1284.917481287959,library
1069.2982671863786,library
1568.7260214559112,library
1676.363159668556,library
1657.0708856913996,library
1534.3392133464135,library
1525.0515859722548,library
1429.4358388647238,library
938.4740192562986,library
1457.1437374589943,library
1354.8426744266226,library
1324.0756180236544,library
1329.7737866982468,library
1412.933159964245,library
3964.168338989318,library
1833.6008004557707,library
905.322673807189,library
750.7034629633283,library
1026.2376366701815,library
881.375589743873,library
1107.1525824613352,library
727.7536403432682,library
772.119941643467,library
629.3125109567052,library
649.188481732813,library
878.8655894155154,library
982.3031082910587,library
538.4382927687815,library
714.2470403713785,library
1989.8839378713847,library
1167.6472705707602,library
1754.2733319523832,library
866.7027943057784,library
1017.9266631410197,library
1308.5530647930818,library
1751.700573768193,library
1110.7824958294773,library
1183.158646382665,library
1124.9920666921046,library
1191.7834082702407,library
863.2868378506209,library
1108.1913774559591,library
1244.1113347412088,library
963.6579160407173,library
827.2875478049971,library
872.211598535742,library
786.1783467673688,library
1223.3807474200385,library
1223.3807474200385,library
1143.8550704220913,library
1076.4796795939471,library
815.4607508257053,library
809.5113123393699,library
801.5035762761541,library
1184.2590590195969,library
895.6606955325113,library
927.0922472782726,library
853.9339650554791,library
793.8251347200974,library
1152.256847095266,library
1139.2431208391824,library
1139.2431208391824,library
1793.786026097173,library
1735.0795344984103,library
1793.786026097173,library
2600.2263853783093,library
1554.6852341821948,library
1339.8964438358657,library
560.1742187947634,library
1649.647387052627,library
568.9310694440172,library
1329.1844287838737,library
893.9102810499521,library
925.427940634483,library
1136.6292612208624,library
1614.2880268108968,library
1503.8576707192296,library
2112.5011993050325,library
1494.1147402781287,library
876.7895017450624,library
1370.6482196542765,library
1286.714313388091,library
1281.6858548129537,library
1548.5709519122386,library
1108.2451819560056,library
1915.8971942332253,library
1370.6482196542765,library
1503.9220663656185,library
1617.5440152753138,library
1634.4380629107227,library
794.4324443578231,library
2308.2774956284,library
922.8090684534876,library
770.0818720313547,library
1074.030412553788,library
678.9707778429184,library
678.9455347946924,library
1074.030412553788,library
825.9363735795363,library
1010.6820947202428,library
1407.8028336407795,library
1247.3007972056987,library
985.6400590143405,library
744.6344394061978,library
1319.9414411756354,library
1764.218695024642,library
1273.9719091063248,library
1169.4135914514472,library
1271.036335563852,library
1217.1264724830155,library
1593.743101310062,library
830.8421904089599,library
682.2028485543715,library
673.7663210963678,library
474.27218301730926,library
1734.6662842362764,theater
880.6462959836673,theater
2592.5286864640593,theater
322.0873048606543,theater
232.18231521613603,theater
481.53780029361405,theater
519.6211784009565,theater
1219.416633424263,theater
390.3170678653818,theater
1973.5926570017527,theater
1174.6839940025855,theater
840.488207047266,theater
1859.6124211997296,theater
275.06457783935605,theater
152.55024270904502,theater
1025.980323361985,theater
70.01640758270996,theater
576.8864484665645,theater
1370.1068956294628,theater
2542.962142084392,theater
1858.2387289591525,theater
1967.815272146378,theater
333.3559589461754,theater
263.6598151491353,theater
223.88434728863535,theater
971.2445035975196,theater
753.2337411036714,theater
316.35887897861636,theater
692.2262229031421,theater
1841.9008444660217,theater
3088.8524009000016,theater
149.62307272275802,theater
277.6952576223236,theater
530.7430306960257,theater
3903.3207034884895,theater
504.6209051980884,theater
503.864264336245,theater
179.93687924681234,theater
656.7850163033048,theater
591.0535213266627,theater
878.4005235462764,theater
1253.337109667909,theater
459.2270987038554,theater
1540.314730538808,theater
392.1863053850201,theater
114.07850627376048,theater
384.85811786644285,theater
195.14954717015968,theater
2141.202446792155,theater
1016.3969917836955,theater
1913.6313712226358,theater
958.3412716551311,theater
3955.2332440721348,theater
1844.5106573472651,theater
984.4108982395632,theater
1704.3277154004873,theater
1809.2968069404994,theater
712.7243414721065,theater
