nearest_distance,type
1059.596576500229,gym
705.0872300574301,gym
165.2381568706205,gym
545.0775865237878,gym
926.3727775883574,gym
634.2588501905065,gym
464.273360965993,gym
332.1616438980493,gym
471.1451197493581,gym
614.4967730230077,gym
294.1423112720278,gym
330.8532620665726,gym
320.67615314187685,gym
736.7989935252209,gym
853.0902917688462,gym
861.5787009469473,gym
427.278969587778,gym
370.8117198582746,gym
732.2397028737491,gym
263.5784326995089,gym
687.2613697899147,gym
516.2128193293743,gym
406.5481096509661,gym
836.4223366575853,gym
395.6615280380808,gym
389.31290357567156,gym
501.06518086333057,gym
655.3700484024497,gym
579.9426351494262,gym
537.4371094722811,gym
774.353472542414,gym
1997.5727793084827,gym
538.3654943260073,gym
397.66033262166894,gym
533.6437470466278,gym
736.3437407185313,gym
368.28311298477917,gym
271.8848065260689,gym
418.29726276874004,gym
930.501555134309,gym
294.3679761174134,gym
754.9574014345507,gym
515.4034156050213,gym
471.6343995024725,gym
417.4348968760325,gym
400.59697433511514,gym
417.4348968760325,gym
633.9801499827762,gym
614.3994317613924,gym
341.15309092988315,gym
289.40718466929536,gym
587.9753021533323,gym
498.52687923735755,gym
1282.7017217046393,gym
6946.206055726551,gym
1882.039460656314,gym
397.77824105498274,gym
454.30641034431295,gym
601.2766128088055,gym
144.92241967263212,gym
330.8532620665726,gym
366.4680953036962,gym
291.8741605449332,gym
274.9129901387277,gym
517.0071432765067,gym
941.9916913394505,gym
597.4859184105923,gym
683.3374742318922,gym
285.3720072480916,gym
999.006075863066,gym
384.1770457339728,gym
954.254317895073,gym
1612.3373026741058,gym
1283.6833657917487,gym
535.7303682212739,gym
442.0635585379975,gym
584.8340993355564,gym
2004.173874550085,gym
407.52599153299764,gym
327.7017253230619,gym
258.0845861267756,gym
850.3125913206354,gym
795.1892674413748,gym
331.5612382368359,gym
719.307340146277,gym
391.935703126143,gym
222.93468570787562,gym
351.9758529497331,gym
300.70817975639636,gym
350.62612354710694,gym
514.8759735550749,gym
366.4680953036962,gym
223.7801945343573,gym
416.30510398231013,gym
186.23751067267992,gym
195.47751623665508,gym
704.461164405383,gym
442.836355936832,gym
404.41225402654385,gym
210.79748458688016,gym
212.48614706831805,gym
192.52934869372643,gym
231.66197779460384,gym
289.40718466929536,gym
266.4204409317448,gym
295.22992248120147,gym
336.46039980090126,gym
634.462885125274,gym
368.41635153219113,gym
749.4989400590229,gym
582.6883085018486,gym
331.30183222813537,gym
454.68022969083637,gym
377.3898661301976,gym
591.8244460550012,gym
588.2486032491722,gym
349.07506048119967,gym
310.5464776145435,gym
332.2580433151214,gym
458.82521341217256,gym
614.3244079772819,gym
1059.596576500229,gym
605.5003261500132,gym
599.6819201170914,gym
210.79748458688016,gym
454.68022969083637,gym
397.47143407956554,gym
426.52999512394206,gym
120.13952778867728,gym
395.897437664483,gym
358.77040428167214,gym
450.87556160032204,gym
247.42824045727505,gym
599.6819201170914,gym
247.42824045727505,gym
218.41065987343754,gym
637.4572953010279,gym
604.9202300828367,gym
385.4493904160436,gym
368.637398932603,gym
516.2128193293743,gym
698.4911752969863,gym
