nearest_distance,type
944.0346945757467,gym
205.66984919889296,gym
270.3150470208192,gym
346.78134837562624,gym
407.02233873276197,gym
185.8865744763576,gym
421.86375666791236,gym
397.40269483613054,gym
188.1311297384531,gym
558.7580548250111,gym
351.8472317032903,gym
448.9695525386945,gym
572.5440541074964,gym
572.5440541074964,gym
100.45293294464649,gym
93.8046841453554,gym
784.5582507026589,gym
350.2656561595662,gym
322.79223949367747,gym
404.30243627672024,gym
95.9501914402665,gym
380.66839122460203,gym
274.24056718790274,gym
712.2404466634906,gym
104.13654642782787,gym
243.20587564979357,gym
344.46456601407914,gym
220.59560776394798,gym
536.4863990003405,gym
362.3852469540275,gym
142.5714832053882,gym
142.37102276196276,gym
214.66759066252425,gym
492.4339371969537,gym
189.1953548536605,gym
1579.3784433395397,gym
385.5700498073963,gym
471.6328024487533,gym
296.05069186677713,gym
186.0716514517155,gym
